sample_index,sample_id,split,shape_type,topology_type,representation_target,rbc_compatible,component_count,diagnosis,target_role,suitable_for_six_param_refinement,include_in_success_gate,include_in_rbc_control_gate,include_as_negative_control,exclude_reason,failure_reason,model_pass,rbc_representable,baseline_profile_depth_rmse_m,baseline_Er_like_error,baseline_projected_mask_IoU,baseline_projected_mask_Dice,baseline_area_error,baseline_mask_center_error_px,baseline_component_recall_proxy,baseline_merge_component_proxy,baseline_true_component_count,baseline_pred_component_count,oracle_profile_depth_rmse_m,oracle_Er_like_error,oracle_projected_mask_IoU,oracle_projected_mask_Dice,oracle_area_error,oracle_mask_center_error_px,oracle_component_count,oracle_minus_baseline_rmse_m,baseline_minus_oracle_rmse_m,label_L_m,label_W_m,label_D_m,label_aspect_ratio,label_rotation_angle,label_asymmetry_score,label_edge_steepness,feature_input_policy,label_use_policy,test_time_label_use_allowed,pred_L_m,pred_W_m,pred_D_m,pred_wLD,pred_wWD,pred_wLW,oracle_L_m,oracle_W_m,oracle_D_m,oracle_wLD,oracle_wWD,oracle_wLW
86,surf_shape_087_elongated_crack_like_surface_defect,test,elongated_crack_like_surface_defect,elongated,polygon_or_contour,False,1,rbc_representable_but_model_fail,refinement_target,True,True,False,False,,baseline_mask_dice_low,False,True,0.00048282635060576697,0.8207471823193386,0.3649222065063649,0.5347150259067357,1.0634920634920635,0.1309263457074806,1.0,False,1,1,0.00018131998524445407,0.3082223387370197,0.8351351351351352,0.9101620029455081,0.15555555555555556,0.1597475145754718,1,-0.0003015063653613129,0.0003015063653613129,0.021599999999999998,0.002912,0.003,7.417582417582417,-0.13962634015954636,0.0,0.88,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.01936119794845581,0.010323353111743927,0.0031621428206562996,0.9046624302864075,0.9136006832122803,0.9061546921730042,0.025292412657466255,0.003393434444945407,0.003350166988813126,4.999999919731822,5.0000000131918885,5.000066029267595
87,surf_shape_088_elongated_crack_like_surface_defect,test,elongated_crack_like_surface_defect,elongated,polygon_or_contour,False,1,rbc_representable_but_model_fail,refinement_target,True,True,False,False,,baseline_mask_dice_low,False,True,0.0005270110837587416,0.9418267743003194,0.29753265602322204,0.45861297539149887,1.1368421052631579,0.02806404959652269,1.0,False,1,1,0.00017384999982752357,0.3106890720055974,0.8683385579937304,0.9295302013422819,0.0912280701754386,0.002068835202902827,1,-0.000353161083931218,0.000353161083931218,0.0243,0.00234,0.003,10.384615384615383,0.20943951023931956,0.0,0.88,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.018786806613206863,0.00993136502802372,0.0033848125021904707,0.9254274368286133,0.9363148212432861,0.938458263874054,0.02720193615918101,0.0026976109868646404,0.0034727172248299825,4.813662082552255,4.83674573289345,4.833063551595075
88,surf_shape_089_multi_pit_two_component_surface_defect,train,multi_pit_two_component_surface_defect,multi_component,component_set,False,2,rbc_not_representable,excluded_negative_control,False,False,False,True,multi-pit/component-set is not a six-parameter RBC refinement success target,oracle_mask_dice_low|oracle_component_merge,False,False,0.0007190033352373023,5.895474966597158,0.16539717083786726,0.2838468720821662,5.046052631578948,0.13802155243204423,0.5,True,2,1,0.00010473781612652095,0.8587987604065362,0.3709090909090909,0.5411140583554377,0.48026315789473684,0.1382302078768744,1,-0.0006142655191107814,0.0006142655191107814,0.0055249999999999995,0.0038249999999999994,0.001,1.4444444444444446,0.20943951023931956,0.0,0.72,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.023321131244301796,0.012216458097100258,0.0038519047666341066,0.877769410610199,0.9247437119483948,0.8863095045089722,0.016792059432945913,0.003220535574642489,0.0003882714887486405,4.999949145363489,4.999761260818555,4.999929448398166
89,surf_shape_090_multi_pit_two_component_surface_defect,train,multi_pit_two_component_surface_defect,multi_component,component_set,False,2,rbc_not_representable,excluded_negative_control,False,False,False,True,multi-pit/component-set is not a six-parameter RBC refinement success target,oracle_mask_dice_low|oracle_component_merge,False,False,0.000638666064341899,4.432188006167547,0.18647764449291168,0.31433823529411764,3.1320754716981134,1.0213562769414333,0.5,True,2,1,0.00014320019851413486,0.9937747404649792,0.07304785894206549,0.13615023474178403,0.009433962264150943,0.15180091261675882,1,-0.0004954658658277641,0.0004954658658277641,0.0065,0.0045,0.001,1.4444444444444444,0.6283185307179586,0.0,0.72,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.022810090333223343,0.012500056065618992,0.0033955462276935577,0.856503963470459,0.9119320511817932,0.8583295345306396,0.013314835908768289,0.003839998429659383,0.00013713851067134598,4.999999803203537,5.000020192449213,5.00027888169707
90,surf_shape_091_multi_pit_two_component_surface_defect,train,multi_pit_two_component_surface_defect,multi_component,component_set,False,2,rbc_not_representable,excluded_negative_control,False,False,False,True,multi-pit/component-set is not a six-parameter RBC refinement success target,oracle_mask_dice_low|oracle_component_merge,False,False,0.0005366381578392448,2.097963755201591,0.20130576713819368,0.3351449275362319,1.7423728813559323,0.13176736730261365,0.5,True,2,1,0.00024637508870478073,0.9631927933869459,0.18563922942206654,0.31314623338257014,0.29491525423728815,0.1915392626180076,1,-0.00029026306913446407,0.00029026306913446407,0.0078,0.005399999999999999,0.0015,1.4444444444444446,-0.3141592653589793,0.0,0.72,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.02130097895860672,0.011855744756758213,0.002973111579194665,0.8619439601898193,0.90179044008255,0.8580428957939148,0.01739366980224777,0.005176035297804107,0.0004892511784882491,4.999834931456419,4.999574264336098,4.999850093992862
91,surf_shape_092_multi_pit_two_component_surface_defect,train,multi_pit_two_component_surface_defect,multi_component,component_set,False,2,rbc_not_representable,excluded_negative_control,False,False,False,True,multi-pit/component-set is not a six-parameter RBC refinement success target,oracle_mask_dice_low|oracle_component_merge,False,False,0.0005239989182161458,1.80636067305721,0.26126126126126126,0.4142857142857143,0.9473684210526315,0.1542436991815684,0.5,True,2,1,0.00021429814727781372,0.7387414975387198,0.5128983308042488,0.6780341023069207,0.6236842105263158,0.24527392780608728,1,-0.0003097007709383321,0.0003097007709383321,0.008775,0.006075,0.0015,1.4444444444444444,0.0,0.0,0.72,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.020575586706399918,0.01122148334980011,0.0030086380429565907,0.8748757243156433,0.9095712304115295,0.8696609735488892,0.026663910378449958,0.005485890429945886,0.0008867073223189346,5.000098611774395,4.999739816687013,5.0005641645647625
92,surf_shape_093_multi_pit_two_component_surface_defect,train,multi_pit_two_component_surface_defect,multi_component,component_set,False,2,rbc_not_representable,excluded_negative_control,False,False,False,True,multi-pit/component-set is not a six-parameter RBC refinement success target,oracle_mask_dice_low|oracle_component_merge,False,False,0.000668593866888798,2.5148647108922035,0.15618448637316562,0.2701722574796011,5.402684563758389,0.07603130403669435,0.5,True,2,1,0.0002611208882898488,0.9821862564979033,0.12962962962962962,0.22950819672131148,0.04697986577181208,0.15254320747259253,1,-0.00040747297859894925,0.00040747297859894925,0.0055249999999999995,0.0038249999999999994,0.0022,1.4444444444444446,0.4188790204786391,0.0,0.72,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.023139121010899544,0.012853405438363552,0.0036027205642312765,0.8646574020385742,0.909734308719635,0.8629418015480042,0.011682777276287724,0.0032151552913780236,0.0004518447033880795,5.000000954120302,5.000550950765388,5.000547878965211
93,surf_shape_094_multi_pit_two_component_surface_defect,train,multi_pit_two_component_surface_defect,multi_component,component_set,False,2,rbc_not_representable,excluded_negative_control,False,False,False,True,multi-pit/component-set is not a six-parameter RBC refinement success target,oracle_mask_dice_low|oracle_component_merge,False,False,0.0009329063664854251,2.9602476156132544,0.17201426024955438,0.2935361216730038,4.261904761904762,0.2938595292141266,0.5,True,2,1,0.00031453355238874226,0.9980607185658942,0.08414872798434442,0.1552346570397112,0.638095238095238,0.29384135742767725,1,-0.0006183728140966828,0.0006183728140966828,0.0065,0.0045,0.0022,1.4444444444444444,-0.5235987755982988,0.0,0.72,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.02544528618454933,0.013406336307525635,0.004566274583339691,0.8901593089103699,0.9158315062522888,0.9030543565750122,0.018281667476249746,0.007457283459937566,0.00013162491344437125,0.34987861445634,0.349978906596552,0.35006811331931864
94,surf_shape_095_multi_pit_two_component_surface_defect,train,multi_pit_two_component_surface_defect,multi_component,component_set,False,2,rbc_not_representable,excluded_negative_control,False,False,False,True,multi-pit/component-set is not a six-parameter RBC refinement success target,oracle_profile_rmse_high|oracle_mask_dice_low|oracle_component_merge,False,False,0.0009946831784575481,1.9436225460609116,0.25259515570934254,0.40331491712707185,2.925170068027211,0.30421628308687787,0.5,True,2,1,0.00043549148762688373,0.8509554522494042,0.3475298126064736,0.515802781289507,0.6904761904761905,0.3471678499322393,1,-0.0005591916908306644,0.0005591916908306644,0.0078,0.005399999999999999,0.003,1.4444444444444446,-0.13962634015954636,0.0,0.72,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.026744861155748367,0.013179905712604523,0.0050786635838449,0.9083113670349121,0.9284870624542236,0.9482275247573853,0.02392025116705637,0.0049201580615114695,0.0013871338591911874,5.000332081017248,5.000140345770718,5.000565669912438
95,surf_shape_096_multi_pit_two_component_surface_defect,train,multi_pit_two_component_surface_defect,multi_component,component_set,False,2,rbc_not_representable,excluded_negative_control,False,False,False,True,multi-pit/component-set is not a six-parameter RBC refinement success target,oracle_profile_rmse_high|oracle_mask_dice_low|oracle_component_merge,False,False,0.0009100359948061725,1.556900134899017,0.2763578274760383,0.4330413016270338,2.1506493506493505,0.25983219545379826,0.5,True,2,1,0.0004792836918320716,0.8199640989224639,0.3892709766162311,0.5603960396039604,0.6233766233766234,0.1878499631328477,1,-0.00043075230297410084,0.00043075230297410084,0.008775,0.006075,0.003,1.4444444444444444,0.20943951023931956,0.0,0.72,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.026509154587984085,0.01421607006341219,0.004397444427013397,0.8502073287963867,0.9049785137176514,0.88182133436203,0.027014445689365136,0.005518593359534954,0.0015215131338363781,4.998974002484763,5.000480716294567,5.000125178115743
96,surf_shape_097_multi_pit_two_component_surface_defect,train,multi_pit_two_component_surface_defect,multi_component,component_set,False,2,rbc_not_representable,excluded_negative_control,False,False,False,True,multi-pit/component-set is not a six-parameter RBC refinement success target,oracle_mask_dice_low|oracle_component_merge,False,False,0.0006267022046808711,5.172906003223702,0.1364877161055505,0.2401921537229784,6.326666666666667,0.1565441904181701,0.5,True,2,1,0.00012117039020757238,1.000160896572703,0.02040816326530612,0.04,0.0,0.18306040290327213,1,-0.0005055318144732987,0.0005055318144732987,0.0055249999999999995,0.0038249999999999994,0.001,1.4444444444444446,0.6283185307179586,0.0,0.72,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.024272313341498375,0.014313938096165657,0.0030647548846900463,0.7944697737693787,0.8755596280097961,0.8165403008460999,0.01297022868874508,0.0034883407700851106,5e-05,0.9982454198817442,0.9980811754992803,0.999233731494314
97,surf_shape_098_multi_pit_two_component_surface_defect,val,multi_pit_two_component_surface_defect,multi_component,component_set,False,2,rbc_not_representable,excluded_negative_control,False,False,False,True,multi-pit/component-set is not a six-parameter RBC refinement success target,oracle_mask_dice_low|oracle_component_merge,False,False,0.00053525777738438,3.7773538225362313,0.20350109409190373,0.3381818181818182,3.3398058252427183,0.3829216512592502,0.5,True,2,1,0.00013671729638493877,0.964824097708735,0.1724137931034483,0.29411764705882354,0.3106796116504854,0.277292046536106,1,-0.0003985404809994412,0.0003985404809994412,0.0065,0.0045,0.001,1.4444444444444444,-0.3141592653589793,0.0,0.72,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.022054463624954224,0.012739093974232674,0.0029370354022830725,0.838903546333313,0.8932679891586304,0.8391045928001404,0.015054083584337132,0.004263343236646381,0.00025267490997546037,4.999609553545447,4.999884223878445,5.000012385676414
98,surf_shape_099_multi_pit_two_component_surface_defect,val,multi_pit_two_component_surface_defect,multi_component,component_set,False,2,rbc_not_representable,excluded_negative_control,False,False,False,True,multi-pit/component-set is not a six-parameter RBC refinement success target,oracle_mask_dice_low|oracle_component_merge,False,False,0.0004489223073523813,1.7645733192155229,0.2818181818181818,0.4397163120567376,1.3571428571428572,0.11073260119027863,0.5,True,2,1,0.00018942162897375074,0.744557236508754,0.48698884758364314,0.655,0.7210884353741497,0.17045289309840003,1,-0.0002595006783786306,0.0002595006783786306,0.0078,0.005399999999999999,0.0015,1.4444444444444446,0.0,0.0,0.72,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.01975526474416256,0.010976246558129787,0.0027226381935179234,0.8760393261909485,0.8998310565948486,0.8608168959617615,0.02448916973504945,0.0049416227658363445,0.0008527639084820092,5.000119965657278,4.9991466808571605,5.000311783558129
99,surf_shape_100_multi_pit_two_component_surface_defect,val,multi_pit_two_component_surface_defect,multi_component,component_set,False,2,rbc_not_representable,excluded_negative_control,False,False,False,True,multi-pit/component-set is not a six-parameter RBC refinement success target,oracle_mask_dice_low|oracle_component_merge,False,False,0.0005774448699270614,1.9859618788894964,0.17489270386266095,0.29771689497716897,0.8590078328981723,0.08565298374503093,0.5,True,2,1,0.00027740732194846644,0.9540657385770319,0.19298245614035087,0.3235294117647059,0.30809399477806787,0.12025329354910845,1,-0.0003000375479785949,0.0003000375479785949,0.008775,0.006075,0.0015,1.4444444444444444,0.4188790204786391,0.0,0.72,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.020309632644057274,0.01089597400277853,0.0032314318232238293,0.8964359760284424,0.9166302680969238,0.8884626626968384,0.020794106007961537,0.005719985932903125,0.00044053638750442064,5.000023738779095,5.000175872576142,5.000258185127089
100,surf_shape_101_multi_pit_two_component_surface_defect,test,multi_pit_two_component_surface_defect,multi_component,component_set,False,2,rbc_not_representable,excluded_negative_control,False,False,False,True,multi-pit/component-set is not a six-parameter RBC refinement success target,oracle_mask_dice_low,False,False,0.0008158570744414307,3.0407401560025478,0.1487695749440716,0.2590068159688413,4.756578947368421,0.11589859129557883,0.5,True,2,1,0.0002882259746540032,1.074232635334361,0.0,0.0,0.2236842105263158,0.16532028593613565,2,-0.0005276310997874274,0.0005276310997874274,0.0055249999999999995,0.0038249999999999994,0.0022,1.4444444444444446,-0.5235987755982988,0.0,0.72,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.023131856694817543,0.01159646175801754,0.004372882191091776,0.9202743768692017,0.9382337331771851,0.9343523383140564,0.013254348244401264,0.0035359503077185403,0.0018236948150479244,0.3476255882182325,0.3475942829967616,0.3491978296093575
101,surf_shape_102_multi_pit_two_component_surface_defect,test,multi_pit_two_component_surface_defect,multi_component,component_set,False,2,rbc_not_representable,excluded_negative_control,False,False,False,True,multi-pit/component-set is not a six-parameter RBC refinement success target,oracle_mask_dice_low,False,False,0.000741084078866831,2.374698457303874,0.24754901960784315,0.3968565815324165,2.9901960784313726,0.08750914872793339,0.5,True,2,1,0.0002935543287024792,0.9406530667486079,0.2485207100591716,0.3981042654028436,0.06862745098039216,0.12066363519843304,2,-0.00044752975016435176,0.00044752975016435176,0.0065,0.0045,0.0022,1.4444444444444444,-0.13962634015954636,0.0,0.72,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.022675344720482826,0.010942509397864342,0.0044401297345757484,0.9279435276985168,0.9630522727966309,0.9578652381896973,0.03551108804979673,0.0024297236736423897,0.0010778658277481585,0.3508898192899823,0.34781411220815406,0.35704608750074357
102,surf_shape_103_multi_pit_two_component_surface_defect,test,multi_pit_two_component_surface_defect,multi_component,component_set,False,2,rbc_not_representable,excluded_negative_control,False,False,False,True,multi-pit/component-set is not a six-parameter RBC refinement success target,oracle_profile_rmse_high|oracle_mask_dice_low|oracle_component_merge,False,False,0.0009933395655799119,1.931697801691921,0.21608040201005024,0.35537190082644626,3.627906976744186,0.28849661666483034,0.5,True,2,1,0.00041928403654837383,0.8153607082107632,0.3870967741935484,0.5581395348837209,0.7142857142857143,0.22963693577821873,1,-0.000574055529031538,0.000574055529031538,0.0078,0.005399999999999999,0.003,1.4444444444444446,0.20943951023931956,0.0,0.72,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.028069276362657547,0.015426481142640114,0.004700792022049427,0.8291383981704712,0.8873383402824402,0.8709364533424377,0.024484196191833407,0.004991803610318982,0.001509598583622642,4.999748534681738,4.999748688624421,4.999887725614154
103,surf_shape_104_multi_pit_two_component_surface_defect,test,multi_pit_two_component_surface_defect,multi_component,component_set,False,2,rbc_not_representable,excluded_negative_control,False,False,False,True,multi-pit/component-set is not a six-parameter RBC refinement success target,oracle_profile_rmse_high|oracle_mask_dice_low,False,False,0.0008306799499026201,1.4430941361718124,0.1580188679245283,0.2729124236252546,1.9175531914893618,0.2214816072142627,0.5,True,2,1,0.0005753974697702433,0.9996060633109988,0.04730617608409987,0.0903387703889586,0.1196808510638298,0.17913785994888679,3,-0.0002552824801323768,0.0002552824801323768,0.008775,0.006075,0.003,1.4444444444444444,0.6283185307179586,0.0,0.72,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.024522190913558006,0.014050375670194626,0.003455344121903181,0.8160608410835266,0.8895622491836548,0.8315349817276001,0.02477657461799482,0.006669014384633907,0.00014844138030003736,0.3513972557503331,0.3520583414928082,0.3504380730396774
104,surf_shape_105_irregular_corrosion_non_rbc,train,irregular_corrosion_non_rbc,irregular,depth_grid,False,1,rbc_representable_but_model_fail,refinement_target,True,True,False,False,,baseline_mask_dice_low,False,True,0.00045270467245795223,3.8620500245377563,0.2572463768115942,0.4092219020172911,2.887323943661972,0.20867797853151218,1.0,False,1,1,5.1390495106483956e-05,0.43841531789234667,0.7966804979253111,0.8868360277136259,0.03286384976525822,0.11498586341703222,1,-0.00040131417735146826,0.00040131417735146826,0.009774999999999999,0.0057799999999999995,0.001,1.6911764705882353,0.6283185307179586,0.35,0.68,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.02121765911579132,0.012250957079231739,0.0028288629837334156,0.8355309963226318,0.8891488313674927,0.8377487063407898,0.008657726241853354,0.006036583538106085,0.0008174323075627382,4.999954132263329,4.99963969800731,4.99991293003513
105,surf_shape_106_irregular_corrosion_non_rbc,train,irregular_corrosion_non_rbc,irregular,depth_grid,False,1,rbc_representable_but_model_fail,refinement_target,True,True,False,False,,baseline_mask_dice_low,False,True,0.00038847830386078104,2.8150235414071116,0.41935483870967744,0.5909090909090909,1.3846153846153846,0.14552485676540877,1.0,False,1,1,5.165132541873815e-05,0.37428009634930426,0.8318042813455657,0.9081803005008348,0.0033444816053511705,0.09335353572540148,1,-0.0003368269784420429,0.0003368269784420429,0.0115,0.0068,0.001,1.6911764705882353,-0.3141592653589793,0.35,0.68,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.02001233957707882,0.011097298003733158,0.0028570336289703846,0.8793138861656189,0.8993330001831055,0.8697071075439453,0.010747107688502056,0.006635167134887162,0.0008406771978150686,4.999199902782695,4.999676869750656,4.999841621267274
106,surf_shape_107_irregular_corrosion_non_rbc,train,irregular_corrosion_non_rbc,irregular,depth_grid,False,1,rbc_representable_but_model_fail,refinement_target,True,True,False,False,,baseline_mask_dice_low,False,True,0.0005487285090458173,2.2061797130263607,0.4746696035242291,0.643764002987304,1.1067285382830627,0.06574617109673099,1.0,False,1,1,9.678356414083195e-05,0.3891212726183697,0.8195329087048833,0.9008168028004667,0.01160092807424594,0.10894487222668989,1,-0.00045194494490498533,0.00045194494490498533,0.0138,0.008159999999999999,0.0015,1.6911764705882355,0.0,0.35,0.68,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.02283756248652935,0.012326383031904697,0.003816242329776287,0.8869088888168335,0.9154024720191956,0.8837901949882507,0.013412931900389403,0.007553601053550748,0.0012638918612117467,5.000641335428873,4.9993396276611275,5.000518946657591
107,surf_shape_108_irregular_corrosion_non_rbc,train,irregular_corrosion_non_rbc,irregular,depth_grid,False,1,rbc_representable_but_model_fail,refinement_target,True,True,False,False,,baseline_profile_rmse_high,False,True,0.0006208454758160675,2.213917276727861,0.5809217577706324,0.7349152542372881,0.716390423572744,0.17658350345183765,1.0,False,1,1,0.00011064042216033262,0.3945405928959259,0.8127035830618893,0.8966756513926325,0.049723756906077346,0.05703164560880867,1,-0.0005102050536557349,0.0005102050536557349,0.015525,0.00918,0.0015,1.6911764705882353,0.4188790204786391,0.35,0.68,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.023717479780316353,0.01219356618821621,0.0042897723615169525,0.9041972160339355,0.9249017238616943,0.9152979254722595,0.014528429378537145,0.009338931779602143,0.0012351959508828609,4.999989318452694,4.999997011797276,4.99992053763343
108,surf_shape_109_irregular_corrosion_non_rbc,train,irregular_corrosion_non_rbc,irregular,depth_grid,False,1,rbc_representable_but_model_fail,refinement_target,True,True,False,False,,baseline_mask_dice_low,False,True,0.0004199086034928456,1.6355838373684115,0.334384858044164,0.5011820330969267,1.990566037735849,0.0483360934829781,1.0,False,1,1,0.0001023507992018187,0.39866607048237496,0.8240343347639485,0.9035294117647059,0.0047169811320754715,0.2204228394011894,1,-0.0003175578042910269,0.0003175578042910269,0.009774999999999999,0.0057799999999999995,0.0022,1.6911764705882353,-0.5235987755982988,0.35,0.68,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.019245171919465065,0.010027136653661728,0.0035778875462710857,0.9273241758346558,0.9399171471595764,0.9440072774887085,0.008773343045400027,0.005849780490923926,0.0017812967091176007,4.9990832237204135,4.99877051798007,4.998770755904731
109,surf_shape_110_irregular_corrosion_non_rbc,train,irregular_corrosion_non_rbc,irregular,depth_grid,False,1,rbc_representable_but_model_fail,refinement_target,True,True,False,False,,baseline_profile_rmse_high|baseline_mask_dice_low,False,True,0.000615686954828821,2.0390513845989755,0.25426621160409557,0.4054421768707483,2.9328859060402683,0.5548178387508423,1.0,False,1,1,0.00012369167771343682,0.4096459811708636,0.8100890207715133,0.8950819672131147,0.04697986577181208,0.2419021589091594,1,-0.0004919952771153842,0.0004919952771153842,0.0115,0.0068,0.0022,1.6911764705882353,-0.13962634015954636,0.35,0.68,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.02564235031604767,0.01479450985789299,0.0035393256694078445,0.8020208477973938,0.8836158514022827,0.8355652093887329,0.01102860647416464,0.006741948452934026,0.0017850120996326364,4.999482598206086,4.999999463146888,4.999123385887408
110,surf_shape_111_irregular_corrosion_non_rbc,train,irregular_corrosion_non_rbc,irregular,depth_grid,False,1,rbc_representable_but_model_fail,refinement_target,True,True,False,False,,baseline_mask_dice_low,False,True,0.00036246445657286855,0.7254759692940279,0.4072657743785851,0.5788043478260869,1.4553990610328638,0.45426777131719953,1.0,False,1,1,0.0001970247849288607,0.3943469331384693,0.8037578288100209,0.8912037037037037,0.028169014084507043,0.08579065301200225,1,-0.00016543967164400785,0.00016543967164400785,0.0138,0.008159999999999999,0.003,1.6911764705882355,0.20943951023931956,0.35,0.68,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.024020904675126076,0.014071187004446983,0.003136266255751252,0.8047922253608704,0.8818109035491943,0.8215517997741699,0.012554199312005337,0.008216533250162562,0.002507903535619155,5.000044666241224,4.9997582033331325,4.999933632519605
111,surf_shape_112_irregular_corrosion_non_rbc,train,irregular_corrosion_non_rbc,irregular,depth_grid,False,1,rbc_representable_and_model_pass,already_pass_reference,True,False,False,False,,oracle_and_model_pass,True,True,0.0002053691511042363,0.3673202673659884,0.7034120734908137,0.8258859784283513,0.3860294117647059,0.0546089328701361,1.0,False,1,1,0.00022249663571097632,0.3979542364466777,0.8036912751677853,0.8911627906976745,0.02389705882352941,0.10704208618897919,1,1.7127484606740018e-05,-1.7127484606740018e-05,0.015525,0.00918,0.003,1.6911764705882353,0.6283185307179586,0.35,0.68,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.020387640222907066,0.011586961336433887,0.002778181806206703,0.8549901843070984,0.8900988698005676,0.8580201864242554,0.01337344448241811,0.009398950226759049,0.002491460589790884,5.000000001053667,4.999892827018914,4.9999271865112505
112,surf_shape_113_irregular_corrosion_non_rbc,train,irregular_corrosion_non_rbc,irregular,depth_grid,False,1,rbc_representable_but_model_fail,refinement_target,True,True,False,False,,baseline_mask_dice_low,False,True,0.00041683517913459215,3.5545850280950066,0.2997159090909091,0.46120218579234973,2.3364928909952605,0.09024333986016728,1.0,False,1,1,4.63571982025964e-05,0.39531356978431953,0.8042553191489362,0.8915094339622641,0.009478672985781991,0.12334570754399046,1,-0.00037047798093199576,0.00037047798093199576,0.009774999999999999,0.0057799999999999995,0.001,1.6911764705882353,-0.3141592653589793,0.35,0.68,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.019915012642741203,0.010969801805913448,0.0028762132860720158,0.8835221529006958,0.902553915977478,0.874634325504303,0.008786728602584667,0.005706457399720518,0.0008429457956801406,4.99913619243012,4.9999533535906915,4.9999844943503176
