sample_id,source_dataset,source_pack,split,defect_group,task_group,defect_type,component_count,connected_component_count,component_types,angle,vertex_count,distance_bin,mask_area,delta_bz_min,delta_bz_max,delta_bz_mean,delta_bz_std,has_bz_no_defect,has_bz_defect,has_delta_bz,has_mask,has_coords,delta_matches_defect_minus_reference,notes
cc3_v3_sample_088,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,near,406,-0.0006995534767299408,0.0005722153965220266,-4.534754523290611e-05,0.0003083332795855462,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_200,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,medium,453,-0.000487236079585009,0.0007012463756585292,-3.995082578515225e-06,0.0002879681227309052,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_018,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rotated_rect,,,medium,435,-0.00048518802610019184,0.0005889240936003501,-1.6505622482415266e-05,0.0002525806650949765,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_120,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,far,413,-0.0005271565726535186,0.0005007007236939955,4.239038286321296e-06,0.0002281757863669077,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_157,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,near,392,-0.0006494202958662309,0.0006049963067574604,-2.570516043860629e-05,0.00030064632870843483,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_159,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rotated_rect+rotated_rect,,,near,441,-0.000748101199934138,0.0006661878632720879,-1.398114971952989e-06,0.00030135051590609224,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_062,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rotated_rect,,,near,400,-0.0007990856218039926,0.0006306973913627425,-2.0389632948216047e-05,0.0003073798342367671,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_115,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rotated_rect+rotated_rect,,,medium,503,-0.000442176114240251,0.000784136258434793,-3.345026263526054e-06,0.00024239297591801306,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_173,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,medium,382,-0.0006833381100084661,0.0004048761563621105,-2.3674018782993367e-05,0.00023202828652896788,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_233,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,medium,382,-0.0006876893301936451,0.0005396694437011598,2.193107178563171e-06,0.000275861233647301,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_060,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,far,514,-0.0005711212017151275,0.0005602826161424718,-2.115997989755645e-05,0.00027070334405107296,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_151,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rotated_rect+rotated_rect,,,medium,452,-0.0006160408224599224,0.0005971228118803012,-2.5272413453415166e-05,0.00027634414552051316,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_194,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rotated_rect,,,near,437,-0.0007341373964039307,0.00050329074962282,-2.3748224534979186e-05,0.00029338034132545514,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_129,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,far,475,-0.0005539699092671944,0.00041398100718900336,-3.048655491303045e-05,0.00023178105892235424,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_202,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rotated_rect,,,far,462,-0.000508858240893237,0.0004178525639149789,-1.716354702718105e-05,0.0002250749281598175,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_111,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rotated_rect+rotated_rect,,,near,443,-0.00047941906764371184,0.0005791737762302668,1.9317142851321675e-05,0.00024268259858378338,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_073,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,near,360,-0.0008302511308982723,0.0005834282727414184,-4.015740661883169e-05,0.00030178734519319876,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_213,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,far,414,-0.0007254571294356854,0.0005329265368752528,-4.1301784797912e-05,0.0002753628689403379,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_008,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,medium,421,-0.0004771686119236401,0.0006712342239287371,3.284104348999002e-05,0.0002413783394052993,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_184,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,near,449,-0.0005171665486486214,0.00043307865320666014,-3.899670937194875e-05,0.00022142688181890462,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_037,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,near,476,-0.0005255708572490555,0.0005550066877460743,-1.0214118174731017e-05,0.00022638844612031907,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_059,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rotated_rect+rotated_rect,,,far,422,-0.0006368110083114036,0.0005013556221849782,-2.040075858401715e-05,0.0002227100392658728,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_095,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rotated_rect+rotated_rect,,,far,417,-0.0004718758850201816,0.0005627808334308919,-1.4515257581943833e-05,0.00026223945117510205,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_014,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rotated_rect,,,near,437,-0.0005883128084570248,0.0005134604544857877,-2.4221664181286454e-05,0.0002820093901661979,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_136,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,near,422,-0.0006128083413178837,0.0005451046000710972,-4.791997715955153e-05,0.00029135470174027224,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_149,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,medium,398,-0.000631543915886509,0.0005317219363497428,-4.9707394660517464e-06,0.0002421408458221572,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_165,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,far,462,-0.0005109756330058208,0.0005081204452046421,1.047422440792889e-05,0.00019744495989372016,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_016,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,near,422,-0.0007585614444848723,0.0006034639736787546,-1.2735479711657832e-05,0.0003282439759947086,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_208,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,near,485,-0.0006716287085309967,0.0005939056392068303,1.4802394784946883e-06,0.0002957715376537364,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_128,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,medium,422,-0.0006079021115605802,0.000712408656093455,5.904847608779824e-06,0.00028000525423803183,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_052,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,near,436,-0.0006329277092848064,0.0005088542860129131,-2.5370596036528418e-05,0.0003080702800107392,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_080,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,medium,453,-0.000597148871683897,0.0005101021617263725,-1.642177972386438e-06,0.00022247876841239534,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_035,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rotated_rect+rotated_rect,,,far,431,-0.00044121438038551903,0.0005001082669024847,-4.595531912707158e-06,0.0002331477230055184,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_055,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rotated_rect+rotated_rect,,,medium,505,-0.0007635565904109023,0.0006035444627148314,-2.1772720707811756e-05,0.00028464314421435146,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_141,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,far,401,-0.0005085954265045445,0.0004609379550841128,-2.9773848195637754e-05,0.00022351624323115925,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_001,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,near,377,-0.0007861094949670425,0.0006680288086710813,-1.8218483811350877e-05,0.00032008550103030265,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_233,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,medium,450,-0.0005846898681569862,0.0005941113307765275,-2.5668500103366398e-06,0.0002446288845085468,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_047,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rotated_rect+rotated_rect,,,far,441,-0.0005155487108475888,0.0006110097979607136,4.275564362354682e-05,0.00026336031915335964,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_183,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rotated_rect+rotated_rect,,,near,445,-0.0007194173285283325,0.0005298812688362211,-9.808812400414692e-07,0.0002789258185533336,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_164,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,medium,389,-0.0004497674903268345,0.0005608355670029849,-7.203202847221502e-06,0.00023735356599157657,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_129,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,far,404,-0.0004648164086640267,0.0003922995862256138,-7.302883690313187e-05,0.000180517051362706,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_070,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rotated_rect,,,far,477,-0.0005641538424179082,0.000509798980835084,-1.5985094271776045e-05,0.0002386174496004815,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_108,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,far,424,-0.0005623941448064987,0.0005583415358609076,-1.6575392381787686e-05,0.0002640302859596486,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_036,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,far,375,-0.00041359827237083676,0.0005651702373749698,-6.862416760441858e-06,0.00019664830591756966,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_222,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rotated_rect,,,medium,484,-0.0005822591436167384,0.0005316287910201779,-1.6820316590702433e-05,0.0002685324555780797,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_102,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rotated_rect,,,medium,484,-0.0005530616932156902,0.0006090658331979128,-2.796495956244764e-06,0.00028466618713355164,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_071,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rotated_rect+rotated_rect,,,far,409,-0.0004656512623416689,0.0006292906769959731,1.3732065267009816e-05,0.00021147181416203154,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_097,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,near,486,-0.0005999026828907035,0.000619012924735217,-2.3862488358653165e-05,0.00029614666803500514,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_105,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,far,480,-0.0005748083036286316,0.0004522385427158073,-3.1692690959420255e-05,0.0002121542151436249,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_154,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rotated_rect,,,far,453,-0.0003503497517389134,0.0005201536489018115,-4.0970271457398093e-05,0.00019008488105825018,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_230,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rotated_rect,,,near,412,-0.0005973667148190955,0.000549521348720177,-1.2680491990367145e-05,0.00025952207838004344,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_225,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,far,452,-0.0004509700527582851,0.0006511381799377959,9.54418694432702e-06,0.00025650958358619844,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_188,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,medium,401,-0.00046266383440861196,0.0005705968477925738,-1.0786840168953973e-05,0.00019982984912429494,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_042,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rotated_rect,,,medium,408,-0.0005768988491491983,0.0004923957414582668,-2.638706718913725e-05,0.0002731169367498972,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_175,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rotated_rect+rotated_rect,,,medium,429,-0.0005559489403668402,0.000610573920716839,-1.294811519065178e-05,0.00026565093711301916,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_095,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rotated_rect+rotated_rect,,,far,442,-0.0006747008139013804,0.0005249932811826281,2.092390541059931e-05,0.00022358369224321077,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_094,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rotated_rect,,,far,453,-0.0005053561947594476,0.0006651983182298738,2.0842784944449667e-05,0.000246999882480203,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_063,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rotated_rect+rotated_rect,,,near,455,-0.0006604394634820789,0.0005736067921405547,-1.8185181300870373e-05,0.0003111644853416734,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_048,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,far,425,-0.0004604228444488135,0.00047250170900137894,7.0710071112492824e-06,0.00023397071045929134,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_026,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rotated_rect,,,near,399,-0.0006372707329073144,0.00062286118740021,-1.3699768179710616e-05,0.00029381663532169415,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_020,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,medium,453,-0.0005412712279779907,0.0006363797215486579,-3.102605839368022e-07,0.00022877329733141975,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_098,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rotated_rect,,,near,387,-0.0006058474332016579,0.0006591237779063851,-2.4106166990229315e-05,0.0002901710477405001,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_009,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,far,412,-0.0003764108764371389,0.0005107500655909451,1.24116659820816e-06,0.00018845322420610577,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_093,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,far,414,-0.0006165238054335305,0.0005064669101437898,-3.521782106420298e-05,0.0002204863029738848,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_144,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,far,489,-0.0007669441430940459,0.000605926936632119,-2.1903561085092142e-05,0.0002473460655156148,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_067,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rotated_rect+rotated_rect,,,medium,415,-0.000737907101789635,0.0008009016656393064,1.3896305023309008e-05,0.0003169936842447582,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_045,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,far,470,-0.0005282054038402746,0.0005066576714699165,-3.1288535032271975e-05,0.00022300828650239013,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_006,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rotated_rect,,,medium,464,-0.00045954088257636223,0.0005957763051261194,-1.769112283747056e-05,0.00024657798449160016,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_031,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rotated_rect+rotated_rect,,,medium,452,-0.000534527696973293,0.0005190032942202425,-3.109076448142567e-05,0.000239444009851987,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_148,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,near,484,-0.0007098661753725524,0.0005157123290257783,9.380143103071751e-06,0.00030611122441195004,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_227,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rotated_rect+rotated_rect,,,far,440,-0.0005573088424862501,0.0005922348212887864,-2.0888979442768034e-05,0.0002695025761341268,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_125,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,medium,458,-0.0004743912879510328,0.0006370656773758841,6.140369942089822e-06,0.00027161484428947453,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_013,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,near,506,-0.0006366441569123167,0.0006478811023541168,-7.653515490538147e-06,0.0002627004623450339,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_124,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,near,434,-0.0005509922546770348,0.0006637879683647925,1.3791429419027638e-06,0.0002916179675404749,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_140,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,medium,453,-0.0004865681321649339,0.0006042729371242555,2.290040067472368e-05,0.00024301536715834907,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_084,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,far,384,-0.0004825902764691181,0.0005103770134871912,1.282458047692631e-05,0.000260430578097304,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_187,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rotated_rect+rotated_rect,,,medium,415,-0.000547597873970267,0.0005801675803699215,-1.371451999626118e-05,0.000266440097548449,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_004,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,near,446,-0.0006720225299848274,0.000667596974339088,-1.5061156699871793e-05,0.00030401816201310565,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_069,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,far,412,-0.00037388111991400007,0.0004533412932070075,7.996019094746654e-06,0.00018106732196308543,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_047,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rotated_rect+rotated_rect,,,far,421,-0.0005043117612906071,0.0005743235541808053,-1.5667036785000014e-05,0.00022293668442233965,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_158,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rotated_rect,,,near,432,-0.0005839642029367816,0.0006189175420203026,8.95578922817977e-06,0.0002788942091462861,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_114,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rotated_rect,,,medium,377,-0.0006401358881743733,0.0005785955200706583,-2.405194332185298e-05,0.00021955772521337804,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_113,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,medium,441,-0.0006050354529542608,0.0006438970922966248,1.439763916436869e-05,0.0002717559273219406,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_156,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,far,377,-0.0004731470205205096,0.0005203845877200985,-8.272865039502441e-06,0.00023275652740006154,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_055,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rotated_rect+rotated_rect,,,medium,429,-0.0006199596668353955,0.0006418226673442242,-1.011900351234886e-05,0.0002871207596770624,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_025,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,near,432,-0.0006609244506295058,0.0007525703720213976,-3.0333884641584195e-05,0.0003550881011670634,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_239,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rotated_rect+rotated_rect,,,far,398,-0.0004835873615085808,0.0006790587997386824,1.2911497373637682e-05,0.00022815359871614332,True,True,True,True,True,True,component_count=3 multi_defect source sample
