plan_row_index,base_ordinal,variant_ordinal,base_sample_id,base_source_index,perturb_sample_id,split,defect_type,forward_geometry_type,source_pack,source_sample_id,variant_type,perturb_level,expected_quality_rank,requires_comsol_forward,reference_delta_bz_source,center_x,center_y,width,length,depth,angle_rad,angle_deg,angle_sin,angle_cos,base_center_x,base_center_y,base_width,base_length,base_depth,base_angle_rad,base_angle_deg,geometry_mask_iou_vs_true,geometry_mask_dice_vs_true,area_error_vs_true,pred_mask_area_px,true_mask_area_px,center_delta_m,angle_delta_abs_deg,size_delta_norm,depth_delta_abs_m,perturbation_deltas,geometry_params,geometry_quality_to_true,notes
10,1,2,rect_v9_0070,189,rect_v9_0070__perturb_02_center_shift_large,train,rectangular_notch,rectangular_notch,pilot_v9_topup_rectangular_notch,rect_candidate_17630,center_shift_large,large,2,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rect_v9_0070,-0.00425,-0.0014235273213765755,0.015,0.007,0.0022,0.0,0.0,0.0,1.0,-0.00225,-0.001,0.015,0.007,0.0022,0.0,0.0,0.658307210031348,0.7939508506616257,0.09090909090909091,552.0,506.0,0.0020443520714281136,0.0,0.0,0.0,"{""actual_delta_angle_deg"":0.0,""actual_delta_center_x"":-0.0020000000000000005,""actual_delta_center_y"":-0.00042352732137657546,""actual_depth_scale"":1.0,""actual_length_scale"":1.0,""actual_width_scale"":1.0,""delta_angle_deg"":0.0,""delta_center_x"":-0.002,""delta_center_y"":-0.0014,""depth_scale"":1.0,""length_scale"":1.0,""width_scale"":1.0}","{""angle_cos"":1.0,""angle_deg"":0.0,""angle_rad"":0.0,""angle_sin"":0.0,""base_defect_type"":""rectangular_notch"",""center_x"":-0.00425,""center_y"":-0.0014235273213765755,""depth"":0.0022,""forward_geometry_type"":""rectangular_notch"",""length"":0.007,""units"":""coordinates=m, Bz=T"",""width"":0.015}","{""angle_delta_abs_deg"":0.0,""area_error"":0.09090909090909091,""center_delta_m"":0.0020443520714281136,""depth_delta_abs_m"":0.0,""mask_dice"":0.7939508506616257,""mask_iou"":0.658307210031348,""pred_area_px"":552.0,""size_delta_norm"":0.0,""true_area_px"":506.0}",requires_real_comsol_forward
11,1,3,rect_v9_0070,189,rect_v9_0070__perturb_03_size_scale_small,train,rectangular_notch,rectangular_notch,pilot_v9_topup_rectangular_notch,rect_candidate_17630,size_scale_small,small,1,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rect_v9_0070,-0.00225,-0.0009704510425795777,0.0162,0.00651,0.0023320000000000003,0.0,0.0,0.0,1.0,-0.00225,-0.001,0.015,0.007,0.0022,0.0,0.0,0.8424908424908425,0.9145129224652088,0.011857707509881422,500.0,506.0,2.9548957420422357e-05,0.0,0.07499999999999998,0.00013200000000000017,"{""actual_delta_angle_deg"":0.0,""actual_delta_center_x"":0.0,""actual_delta_center_y"":2.9548957420422357e-05,""actual_depth_scale"":1.06,""actual_length_scale"":0.93,""actual_width_scale"":1.08,""delta_angle_deg"":0.0,""delta_center_x"":0.0,""delta_center_y"":0.0,""depth_scale"":1.06,""length_scale"":0.93,""width_scale"":1.08}","{""angle_cos"":1.0,""angle_deg"":0.0,""angle_rad"":0.0,""angle_sin"":0.0,""base_defect_type"":""rectangular_notch"",""center_x"":-0.00225,""center_y"":-0.0009704510425795777,""depth"":0.0023320000000000003,""forward_geometry_type"":""rectangular_notch"",""length"":0.00651,""units"":""coordinates=m, Bz=T"",""width"":0.0162}","{""angle_delta_abs_deg"":0.0,""area_error"":0.011857707509881422,""center_delta_m"":2.9548957420422357e-05,""depth_delta_abs_m"":0.00013200000000000017,""mask_dice"":0.9145129224652088,""mask_iou"":0.8424908424908425,""pred_area_px"":500.0,""size_delta_norm"":0.07499999999999998,""true_area_px"":506.0}",requires_real_comsol_forward
12,1,4,rect_v9_0070,189,rect_v9_0070__perturb_04_size_scale_large,train,rectangular_notch,rectangular_notch,pilot_v9_topup_rectangular_notch,rect_candidate_17630,size_scale_large,large,2,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rect_v9_0070,-0.00225,-0.001,0.012,0.0057399999999999994,0.0018700000000000001,0.0,0.0,0.0,1.0,-0.00225,-0.001,0.015,0.007,0.0022,0.0,0.0,0.6758893280632411,0.8066037735849056,0.3241106719367589,342.0,506.0,0.0,0.0,0.19000000000000003,0.00033,"{""actual_delta_angle_deg"":0.0,""actual_delta_center_x"":0.0,""actual_delta_center_y"":0.0,""actual_depth_scale"":0.85,""actual_length_scale"":0.82,""actual_width_scale"":0.8,""delta_angle_deg"":0.0,""delta_center_x"":0.0,""delta_center_y"":0.0,""depth_scale"":0.85,""length_scale"":0.82,""width_scale"":0.8}","{""angle_cos"":1.0,""angle_deg"":0.0,""angle_rad"":0.0,""angle_sin"":0.0,""base_defect_type"":""rectangular_notch"",""center_x"":-0.00225,""center_y"":-0.001,""depth"":0.0018700000000000001,""forward_geometry_type"":""rectangular_notch"",""length"":0.0057399999999999994,""units"":""coordinates=m, Bz=T"",""width"":0.012}","{""angle_delta_abs_deg"":0.0,""area_error"":0.3241106719367589,""center_delta_m"":0.0,""depth_delta_abs_m"":0.00033,""mask_dice"":0.8066037735849056,""mask_iou"":0.6758893280632411,""pred_area_px"":342.0,""size_delta_norm"":0.19000000000000003,""true_area_px"":506.0}",requires_real_comsol_forward
13,1,5,rect_v9_0070,189,rect_v9_0070__perturb_05_angle_shift_small,train,rectangular_notch,rotated_rect,pilot_v9_topup_rectangular_notch,rect_candidate_17630,angle_shift_small,small,1,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rect_v9_0070,-0.00225,-0.001,0.015,0.007,0.0022,0.08726646259971647,5.0,0.08715574274765817,0.9961946980917455,-0.00225,-0.001,0.015,0.007,0.0022,0.0,0.0,0.8882783882783882,0.9408341416100873,0.037549407114624504,525.0,506.0,0.0,5.0,0.0,0.0,"{""actual_delta_angle_deg"":5.0,""actual_delta_center_x"":0.0,""actual_delta_center_y"":0.0,""actual_depth_scale"":1.0,""actual_length_scale"":1.0,""actual_width_scale"":1.0,""delta_angle_deg"":5.0,""delta_center_x"":0.0,""delta_center_y"":0.0,""depth_scale"":1.0,""length_scale"":1.0,""width_scale"":1.0}","{""angle_cos"":0.9961946980917455,""angle_deg"":5.0,""angle_rad"":0.08726646259971647,""angle_sin"":0.08715574274765817,""base_defect_type"":""rectangular_notch"",""center_x"":-0.00225,""center_y"":-0.001,""depth"":0.0022,""forward_geometry_type"":""rotated_rect"",""length"":0.007,""units"":""coordinates=m, Bz=T"",""width"":0.015}","{""angle_delta_abs_deg"":5.0,""area_error"":0.037549407114624504,""center_delta_m"":0.0,""depth_delta_abs_m"":0.0,""mask_dice"":0.9408341416100873,""mask_iou"":0.8882783882783882,""pred_area_px"":525.0,""size_delta_norm"":0.0,""true_area_px"":506.0}",requires_real_comsol_forward
14,1,6,rect_v9_0070,189,rect_v9_0070__perturb_06_angle_shift_large,train,rectangular_notch,rotated_rect,pilot_v9_topup_rectangular_notch,rect_candidate_17630,angle_shift_large,large,2,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rect_v9_0070,-0.00225,-0.001,0.015,0.007,0.0022,0.2617993877991494,15.0,0.25881904510252074,0.9659258262890683,-0.00225,-0.001,0.015,0.007,0.0022,0.0,0.0,0.7521222410865874,0.8585271317829457,0.039525691699604744,526.0,506.0,0.0,15.0,0.0,0.0,"{""actual_delta_angle_deg"":15.0,""actual_delta_center_x"":0.0,""actual_delta_center_y"":0.0,""actual_depth_scale"":1.0,""actual_length_scale"":1.0,""actual_width_scale"":1.0,""delta_angle_deg"":15.0,""delta_center_x"":0.0,""delta_center_y"":0.0,""depth_scale"":1.0,""length_scale"":1.0,""width_scale"":1.0}","{""angle_cos"":0.9659258262890683,""angle_deg"":15.0,""angle_rad"":0.2617993877991494,""angle_sin"":0.25881904510252074,""base_defect_type"":""rectangular_notch"",""center_x"":-0.00225,""center_y"":-0.001,""depth"":0.0022,""forward_geometry_type"":""rotated_rect"",""length"":0.007,""units"":""coordinates=m, Bz=T"",""width"":0.015}","{""angle_delta_abs_deg"":15.0,""area_error"":0.039525691699604744,""center_delta_m"":0.0,""depth_delta_abs_m"":0.0,""mask_dice"":0.8585271317829457,""mask_iou"":0.7521222410865874,""pred_area_px"":526.0,""size_delta_norm"":0.0,""true_area_px"":506.0}",requires_real_comsol_forward
15,1,7,rect_v9_0070,189,rect_v9_0070__perturb_07_mixed_center_size_angle,train,rectangular_notch,rotated_rect,pilot_v9_topup_rectangular_notch,rect_candidate_17630,mixed_center_size_angle,mixed,3,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rect_v9_0070,-0.0007499999999999998,0.0,0.017249999999999998,0.0061600000000000005,0.0024200000000000003,0.17453292519943295,10.0,0.17364817766693033,0.984807753012208,-0.00225,-0.001,0.015,0.007,0.0022,0.0,0.0,0.6539074960127592,0.7907425265188043,0.04940711462450593,531.0,506.0,0.0018027756377319948,10.0,0.13499999999999993,0.00022000000000000014,"{""actual_delta_angle_deg"":10.0,""actual_delta_center_x"":0.0015,""actual_delta_center_y"":0.001,""actual_depth_scale"":1.1,""actual_length_scale"":0.88,""actual_width_scale"":1.15,""delta_angle_deg"":10.0,""delta_center_x"":0.0015,""delta_center_y"":0.001,""depth_scale"":1.1,""length_scale"":0.88,""width_scale"":1.15}","{""angle_cos"":0.984807753012208,""angle_deg"":10.0,""angle_rad"":0.17453292519943295,""angle_sin"":0.17364817766693033,""base_defect_type"":""rectangular_notch"",""center_x"":-0.0007499999999999998,""center_y"":0.0,""depth"":0.0024200000000000003,""forward_geometry_type"":""rotated_rect"",""length"":0.0061600000000000005,""units"":""coordinates=m, Bz=T"",""width"":0.017249999999999998}","{""angle_delta_abs_deg"":10.0,""area_error"":0.04940711462450593,""center_delta_m"":0.0018027756377319948,""depth_delta_abs_m"":0.00022000000000000014,""mask_dice"":0.7907425265188043,""mask_iou"":0.6539074960127592,""pred_area_px"":531.0,""size_delta_norm"":0.13499999999999993,""true_area_px"":506.0}",requires_real_comsol_forward
16,2,0,rect_v9_0030,149,rect_v9_0030__perturb_00_true_geometry_reference,train,rectangular_notch,rectangular_notch,pilot_v9_topup_rectangular_notch,rect_candidate_8354,true_geometry_reference,reference,0,false,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rect_v9_0030,0.0015,0.0,0.011,0.008,0.001,0.0,0.0,0.0,1.0,0.0015,0.0,0.011,0.008,0.001,0.0,0.0,1.0,1.0,0.0,442.0,442.0,0.0,0.0,0.0,0.0,"{""actual_delta_angle_deg"":0.0,""actual_delta_center_x"":0.0,""actual_delta_center_y"":0.0,""actual_depth_scale"":1.0,""actual_length_scale"":1.0,""actual_width_scale"":1.0,""delta_angle_deg"":0.0,""delta_center_x"":0.0,""delta_center_y"":0.0,""depth_scale"":1.0,""length_scale"":1.0,""width_scale"":1.0}","{""angle_cos"":1.0,""angle_deg"":0.0,""angle_rad"":0.0,""angle_sin"":0.0,""base_defect_type"":""rectangular_notch"",""center_x"":0.0015,""center_y"":0.0,""depth"":0.001,""forward_geometry_type"":""rectangular_notch"",""length"":0.008,""units"":""coordinates=m, Bz=T"",""width"":0.011}","{""angle_delta_abs_deg"":0.0,""area_error"":0.0,""center_delta_m"":0.0,""depth_delta_abs_m"":0.0,""mask_dice"":1.0,""mask_iou"":1.0,""pred_area_px"":442.0,""size_delta_norm"":0.0,""true_area_px"":442.0}",true_geometry_reference_reuses_original_delta_bz
17,2,1,rect_v9_0030,149,rect_v9_0030__perturb_01_center_shift_small,train,rectangular_notch,rectangular_notch,pilot_v9_topup_rectangular_notch,rect_candidate_8354,center_shift_small,small,1,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rect_v9_0030,0.00075,-0.0005,0.011,0.008,0.001,0.0,0.0,0.0,1.0,0.0015,0.0,0.011,0.008,0.001,0.0,0.0,0.7559055118110236,0.8609865470852018,0.01809954751131222,450.0,442.0,0.0009013878188659974,0.0,0.0,0.0,"{""actual_delta_angle_deg"":0.0,""actual_delta_center_x"":-0.00075,""actual_delta_center_y"":-0.0005,""actual_depth_scale"":1.0,""actual_length_scale"":1.0,""actual_width_scale"":1.0,""delta_angle_deg"":0.0,""delta_center_x"":-0.00075,""delta_center_y"":-0.0005,""depth_scale"":1.0,""length_scale"":1.0,""width_scale"":1.0}","{""angle_cos"":1.0,""angle_deg"":0.0,""angle_rad"":0.0,""angle_sin"":0.0,""base_defect_type"":""rectangular_notch"",""center_x"":0.00075,""center_y"":-0.0005,""depth"":0.001,""forward_geometry_type"":""rectangular_notch"",""length"":0.008,""units"":""coordinates=m, Bz=T"",""width"":0.011}","{""angle_delta_abs_deg"":0.0,""area_error"":0.01809954751131222,""center_delta_m"":0.0009013878188659974,""depth_delta_abs_m"":0.0,""mask_dice"":0.8609865470852018,""mask_iou"":0.7559055118110236,""pred_area_px"":450.0,""size_delta_norm"":0.0,""true_area_px"":442.0}",requires_real_comsol_forward
18,2,2,rect_v9_0030,149,rect_v9_0030__perturb_02_center_shift_large,train,rectangular_notch,rectangular_notch,pilot_v9_topup_rectangular_notch,rect_candidate_8354,center_shift_large,large,2,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rect_v9_0030,0.0035,0.0014,0.011,0.008,0.001,0.0,0.0,0.0,1.0,0.0015,0.0,0.011,0.008,0.001,0.0,0.0,0.5130890052356021,0.6782006920415224,0.038461538461538464,425.0,442.0,0.0024413111231467405,0.0,0.0,0.0,"{""actual_delta_angle_deg"":0.0,""actual_delta_center_x"":0.002,""actual_delta_center_y"":0.0014,""actual_depth_scale"":1.0,""actual_length_scale"":1.0,""actual_width_scale"":1.0,""delta_angle_deg"":0.0,""delta_center_x"":0.002,""delta_center_y"":0.0014,""depth_scale"":1.0,""length_scale"":1.0,""width_scale"":1.0}","{""angle_cos"":1.0,""angle_deg"":0.0,""angle_rad"":0.0,""angle_sin"":0.0,""base_defect_type"":""rectangular_notch"",""center_x"":0.0035,""center_y"":0.0014,""depth"":0.001,""forward_geometry_type"":""rectangular_notch"",""length"":0.008,""units"":""coordinates=m, Bz=T"",""width"":0.011}","{""angle_delta_abs_deg"":0.0,""area_error"":0.038461538461538464,""center_delta_m"":0.0024413111231467405,""depth_delta_abs_m"":0.0,""mask_dice"":0.6782006920415224,""mask_iou"":0.5130890052356021,""pred_area_px"":425.0,""size_delta_norm"":0.0,""true_area_px"":442.0}",requires_real_comsol_forward
19,2,3,rect_v9_0030,149,rect_v9_0030__perturb_03_size_scale_small,train,rectangular_notch,rectangular_notch,pilot_v9_topup_rectangular_notch,rect_candidate_8354,size_scale_small,small,1,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rect_v9_0030,0.0015,0.0,0.01012,0.00744,0.0010600000000000002,0.0,0.0,0.0,1.0,0.0015,0.0,0.011,0.008,0.001,0.0,0.0,0.8687782805429864,0.9297820823244553,0.13122171945701358,384.0,442.0,0.0,0.0,0.07499999999999993,6.000000000000016e-05,"{""actual_delta_angle_deg"":0.0,""actual_delta_center_x"":0.0,""actual_delta_center_y"":0.0,""actual_depth_scale"":1.06,""actual_length_scale"":0.93,""actual_width_scale"":0.9200000000000002,""delta_angle_deg"":0.0,""delta_center_x"":0.0,""delta_center_y"":0.0,""depth_scale"":1.06,""length_scale"":0.93,""width_scale"":0.92}","{""angle_cos"":1.0,""angle_deg"":0.0,""angle_rad"":0.0,""angle_sin"":0.0,""base_defect_type"":""rectangular_notch"",""center_x"":0.0015,""center_y"":0.0,""depth"":0.0010600000000000002,""forward_geometry_type"":""rectangular_notch"",""length"":0.00744,""units"":""coordinates=m, Bz=T"",""width"":0.01012}","{""angle_delta_abs_deg"":0.0,""area_error"":0.13122171945701358,""center_delta_m"":0.0,""depth_delta_abs_m"":6.000000000000016e-05,""mask_dice"":0.9297820823244553,""mask_iou"":0.8687782805429864,""pred_area_px"":384.0,""size_delta_norm"":0.07499999999999993,""true_area_px"":442.0}",requires_real_comsol_forward
20,2,4,rect_v9_0030,149,rect_v9_0030__perturb_04_size_scale_large,train,rectangular_notch,rectangular_notch,pilot_v9_topup_rectangular_notch,rect_candidate_8354,size_scale_large,large,2,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rect_v9_0030,0.0015,0.0,0.01342,0.0096,0.00085,0.0,0.0,0.0,1.0,0.0015,0.0,0.011,0.008,0.001,0.0,0.0,0.7015873015873015,0.8246268656716418,0.4253393665158371,630.0,442.0,0.0,0.0,0.20999999999999996,0.00015000000000000007,"{""actual_delta_angle_deg"":0.0,""actual_delta_center_x"":0.0,""actual_delta_center_y"":0.0,""actual_depth_scale"":0.85,""actual_length_scale"":1.2,""actual_width_scale"":1.22,""delta_angle_deg"":0.0,""delta_center_x"":0.0,""delta_center_y"":0.0,""depth_scale"":0.85,""length_scale"":1.2,""width_scale"":1.22}","{""angle_cos"":1.0,""angle_deg"":0.0,""angle_rad"":0.0,""angle_sin"":0.0,""base_defect_type"":""rectangular_notch"",""center_x"":0.0015,""center_y"":0.0,""depth"":0.00085,""forward_geometry_type"":""rectangular_notch"",""length"":0.0096,""units"":""coordinates=m, Bz=T"",""width"":0.01342}","{""angle_delta_abs_deg"":0.0,""area_error"":0.4253393665158371,""center_delta_m"":0.0,""depth_delta_abs_m"":0.00015000000000000007,""mask_dice"":0.8246268656716418,""mask_iou"":0.7015873015873015,""pred_area_px"":630.0,""size_delta_norm"":0.20999999999999996,""true_area_px"":442.0}",requires_real_comsol_forward
21,2,5,rect_v9_0030,149,rect_v9_0030__perturb_05_angle_shift_small,train,rectangular_notch,rotated_rect,pilot_v9_topup_rectangular_notch,rect_candidate_8354,angle_shift_small,small,1,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rect_v9_0030,0.0015,0.0,0.011,0.008,0.001,0.08726646259971647,5.0,0.08715574274765817,0.9961946980917455,0.0015,0.0,0.011,0.008,0.001,0.0,0.0,0.9173913043478261,0.9569160997732427,0.004524886877828055,440.0,442.0,0.0,5.0,0.0,0.0,"{""actual_delta_angle_deg"":5.0,""actual_delta_center_x"":0.0,""actual_delta_center_y"":0.0,""actual_depth_scale"":1.0,""actual_length_scale"":1.0,""actual_width_scale"":1.0,""delta_angle_deg"":5.0,""delta_center_x"":0.0,""delta_center_y"":0.0,""depth_scale"":1.0,""length_scale"":1.0,""width_scale"":1.0}","{""angle_cos"":0.9961946980917455,""angle_deg"":5.0,""angle_rad"":0.08726646259971647,""angle_sin"":0.08715574274765817,""base_defect_type"":""rectangular_notch"",""center_x"":0.0015,""center_y"":0.0,""depth"":0.001,""forward_geometry_type"":""rotated_rect"",""length"":0.008,""units"":""coordinates=m, Bz=T"",""width"":0.011}","{""angle_delta_abs_deg"":5.0,""area_error"":0.004524886877828055,""center_delta_m"":0.0,""depth_delta_abs_m"":0.0,""mask_dice"":0.9569160997732427,""mask_iou"":0.9173913043478261,""pred_area_px"":440.0,""size_delta_norm"":0.0,""true_area_px"":442.0}",requires_real_comsol_forward
22,2,6,rect_v9_0030,149,rect_v9_0030__perturb_06_angle_shift_large,train,rectangular_notch,rotated_rect,pilot_v9_topup_rectangular_notch,rect_candidate_8354,angle_shift_large,large,2,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rect_v9_0030,0.0015,0.0,0.011,0.008,0.001,0.2617993877991494,15.0,0.25881904510252074,0.9659258262890683,0.0015,0.0,0.011,0.008,0.001,0.0,0.0,0.8073770491803278,0.8934240362811792,0.004524886877828055,440.0,442.0,0.0,15.0,0.0,0.0,"{""actual_delta_angle_deg"":15.0,""actual_delta_center_x"":0.0,""actual_delta_center_y"":0.0,""actual_depth_scale"":1.0,""actual_length_scale"":1.0,""actual_width_scale"":1.0,""delta_angle_deg"":15.0,""delta_center_x"":0.0,""delta_center_y"":0.0,""depth_scale"":1.0,""length_scale"":1.0,""width_scale"":1.0}","{""angle_cos"":0.9659258262890683,""angle_deg"":15.0,""angle_rad"":0.2617993877991494,""angle_sin"":0.25881904510252074,""base_defect_type"":""rectangular_notch"",""center_x"":0.0015,""center_y"":0.0,""depth"":0.001,""forward_geometry_type"":""rotated_rect"",""length"":0.008,""units"":""coordinates=m, Bz=T"",""width"":0.011}","{""angle_delta_abs_deg"":15.0,""area_error"":0.004524886877828055,""center_delta_m"":0.0,""depth_delta_abs_m"":0.0,""mask_dice"":0.8934240362811792,""mask_iou"":0.8073770491803278,""pred_area_px"":440.0,""size_delta_norm"":0.0,""true_area_px"":442.0}",requires_real_comsol_forward
23,2,7,rect_v9_0030,149,rect_v9_0030__perturb_07_mixed_center_size_angle,train,rectangular_notch,rotated_rect,pilot_v9_topup_rectangular_notch,rect_candidate_8354,mixed_center_size_angle,mixed,3,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rect_v9_0030,0.0,0.001,0.00946,0.00704,0.0009000000000000001,-0.17453292519943295,-10.0,-0.17364817766693033,0.984807753012208,0.0015,0.0,0.011,0.008,0.001,0.0,0.0,0.5792682926829268,0.7335907335907336,0.2420814479638009,335.0,442.0,0.0018027756377319948,10.0,0.12999999999999998,9.999999999999994e-05,"{""actual_delta_angle_deg"":-10.0,""actual_delta_center_x"":-0.0015,""actual_delta_center_y"":0.001,""actual_depth_scale"":0.9,""actual_length_scale"":0.88,""actual_width_scale"":0.86,""delta_angle_deg"":-10.0,""delta_center_x"":-0.0015,""delta_center_y"":0.001,""depth_scale"":0.9,""length_scale"":0.88,""width_scale"":0.86}","{""angle_cos"":0.984807753012208,""angle_deg"":-10.0,""angle_rad"":-0.17453292519943295,""angle_sin"":-0.17364817766693033,""base_defect_type"":""rectangular_notch"",""center_x"":0.0,""center_y"":0.001,""depth"":0.0009000000000000001,""forward_geometry_type"":""rotated_rect"",""length"":0.00704,""units"":""coordinates=m, Bz=T"",""width"":0.00946}","{""angle_delta_abs_deg"":10.0,""area_error"":0.2420814479638009,""center_delta_m"":0.0018027756377319948,""depth_delta_abs_m"":9.999999999999994e-05,""mask_dice"":0.7335907335907336,""mask_iou"":0.5792682926829268,""pred_area_px"":335.0,""size_delta_norm"":0.12999999999999998,""true_area_px"":442.0}",requires_real_comsol_forward
24,3,0,rect_v9_0069,188,rect_v9_0069__perturb_00_true_geometry_reference,train,rectangular_notch,rectangular_notch,pilot_v9_topup_rectangular_notch,rect_candidate_15424,true_geometry_reference,reference,0,false,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rect_v9_0069,0.00225,-0.001,0.014,0.0075,0.0016,0.0,0.0,0.0,1.0,0.00225,-0.001,0.014,0.0075,0.0016,0.0,0.0,1.0,1.0,0.0,552.0,552.0,0.0,0.0,0.0,0.0,"{""actual_delta_angle_deg"":0.0,""actual_delta_center_x"":0.0,""actual_delta_center_y"":0.0,""actual_depth_scale"":1.0,""actual_length_scale"":1.0,""actual_width_scale"":1.0,""delta_angle_deg"":0.0,""delta_center_x"":0.0,""delta_center_y"":0.0,""depth_scale"":1.0,""length_scale"":1.0,""width_scale"":1.0}","{""angle_cos"":1.0,""angle_deg"":0.0,""angle_rad"":0.0,""angle_sin"":0.0,""base_defect_type"":""rectangular_notch"",""center_x"":0.00225,""center_y"":-0.001,""depth"":0.0016,""forward_geometry_type"":""rectangular_notch"",""length"":0.0075,""units"":""coordinates=m, Bz=T"",""width"":0.014}","{""angle_delta_abs_deg"":0.0,""area_error"":0.0,""center_delta_m"":0.0,""depth_delta_abs_m"":0.0,""mask_dice"":1.0,""mask_iou"":1.0,""pred_area_px"":552.0,""size_delta_norm"":0.0,""true_area_px"":552.0}",true_geometry_reference_reuses_original_delta_bz
25,3,1,rect_v9_0069,188,rect_v9_0069__perturb_01_center_shift_small,train,rectangular_notch,rectangular_notch,pilot_v9_topup_rectangular_notch,rect_candidate_15424,center_shift_small,small,1,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rect_v9_0069,0.003,-0.0005,0.014,0.0075,0.0016,0.0,0.0,0.0,1.0,0.00225,-0.001,0.014,0.0075,0.0016,0.0,0.0,0.7751677852348994,0.8733459357277883,0.08333333333333333,506.0,552.0,0.0009013878188659975,0.0,0.0,0.0,"{""actual_delta_angle_deg"":0.0,""actual_delta_center_x"":0.0007500000000000002,""actual_delta_center_y"":0.0005,""actual_depth_scale"":1.0,""actual_length_scale"":1.0,""actual_width_scale"":1.0,""delta_angle_deg"":0.0,""delta_center_x"":0.00075,""delta_center_y"":0.0005,""depth_scale"":1.0,""length_scale"":1.0,""width_scale"":1.0}","{""angle_cos"":1.0,""angle_deg"":0.0,""angle_rad"":0.0,""angle_sin"":0.0,""base_defect_type"":""rectangular_notch"",""center_x"":0.003,""center_y"":-0.0005,""depth"":0.0016,""forward_geometry_type"":""rectangular_notch"",""length"":0.0075,""units"":""coordinates=m, Bz=T"",""width"":0.014}","{""angle_delta_abs_deg"":0.0,""area_error"":0.08333333333333333,""center_delta_m"":0.0009013878188659975,""depth_delta_abs_m"":0.0,""mask_dice"":0.8733459357277883,""mask_iou"":0.7751677852348994,""pred_area_px"":506.0,""size_delta_norm"":0.0,""true_area_px"":552.0}",requires_real_comsol_forward
26,3,2,rect_v9_0069,188,rect_v9_0069__perturb_02_center_shift_large,train,rectangular_notch,rectangular_notch,pilot_v9_topup_rectangular_notch,rect_candidate_15424,center_shift_large,large,2,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rect_v9_0069,0.0002499999999999998,0.00039999999999999996,0.014,0.0075,0.0016,0.0,0.0,0.0,1.0,0.00225,-0.001,0.014,0.0075,0.0016,0.0,0.0,0.5681818181818182,0.7246376811594203,0.0,552.0,552.0,0.0024413111231467405,0.0,0.0,0.0,"{""actual_delta_angle_deg"":0.0,""actual_delta_center_x"":-0.002,""actual_delta_center_y"":0.0014,""actual_depth_scale"":1.0,""actual_length_scale"":1.0,""actual_width_scale"":1.0,""delta_angle_deg"":0.0,""delta_center_x"":-0.002,""delta_center_y"":0.0014,""depth_scale"":1.0,""length_scale"":1.0,""width_scale"":1.0}","{""angle_cos"":1.0,""angle_deg"":0.0,""angle_rad"":0.0,""angle_sin"":0.0,""base_defect_type"":""rectangular_notch"",""center_x"":0.0002499999999999998,""center_y"":0.00039999999999999996,""depth"":0.0016,""forward_geometry_type"":""rectangular_notch"",""length"":0.0075,""units"":""coordinates=m, Bz=T"",""width"":0.014}","{""angle_delta_abs_deg"":0.0,""area_error"":0.0,""center_delta_m"":0.0024413111231467405,""depth_delta_abs_m"":0.0,""mask_dice"":0.7246376811594203,""mask_iou"":0.5681818181818182,""pred_area_px"":552.0,""size_delta_norm"":0.0,""true_area_px"":552.0}",requires_real_comsol_forward
