sample_id,source_pack,source_sample_id,split,defect_type,center_x,center_y,width,length,depth,angle_deg,vertex_count,polygon_area,n_lines,signal_length,signal_shape,mask_shape,mask_area,delta_bz_min,delta_bz_max,delta_bz_mean,delta_bz_std,has_bz_no_defect,has_bz_defect,has_delta_bz,has_mask,has_coords,delta_matches_defect_minus_reference,notes
poly_p5_0050,pilot_v5_polygon,sample_050,train,polygon,0.0015,0.001,0.014,0.008,0.0015,,5,9.576754096998428e-05,3,201,"(3, 201)","(64, 128)",472,-0.0016797018515654187,0.0014502328828411711,-2.581236984771104e-05,0.0006685030602073964,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0051,pilot_v5_polygon,sample_051,train,polygon,-0.003,0.0,0.008,0.006,0.002,,6,4.008499507333132e-05,3,201,"(3, 201)","(64, 128)",198,-0.0011701277178022816,0.0013801321003612571,7.59387112038409e-06,0.0005163912594205868,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0052,pilot_v5_polygon,sample_052,test,polygon,0.0,-0.001,0.012,0.009,0.0025,,4,9.890090008188318e-05,3,201,"(3, 201)","(64, 128)",493,-0.0013576846320453317,0.001474098032311653,-3.49438647415819e-05,0.0005482386956495303,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0053,pilot_v5_polygon,sample_053,test,polygon,0.003,0.001,0.016,0.007,0.001,,5,8.178538062024617e-05,3,201,"(3, 201)","(64, 128)",410,-0.0015528514634587246,0.0018465752154843223,-6.612855572841155e-05,0.0006766487992094536,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0054,pilot_v5_polygon,sample_054,test,polygon,-0.0015,0.0,0.01,0.01,0.0015,,6,7.184023265393849e-05,3,201,"(3, 201)","(64, 128)",358,-0.0020634830897426643,0.001294797844912205,-9.925586845394787e-05,0.0006528094226829656,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0055,pilot_v5_polygon,sample_055,test,polygon,0.0015,-0.001,0.014,0.008,0.002,,4,9.367416815914614e-05,3,201,"(3, 201)","(64, 128)",469,-0.0012826936505308992,0.0012001249500008283,-2.4520528960695685e-05,0.0005196537443026062,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0056,pilot_v5_polygon,sample_056,test,polygon,-0.003,0.001,0.008,0.006,0.0025,,5,4.042641728074286e-05,3,201,"(3, 201)","(64, 128)",205,-0.0009655550244250319,0.0011407651925040491,1.4663888496548612e-06,0.00038183727050009785,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0057,pilot_v5_polygon,sample_057,test,polygon,0.0,0.0,0.012,0.009,0.001,,6,9.22411770642967e-05,3,201,"(3, 201)","(64, 128)",464,-0.001960404107683491,0.0019308474544677988,-3.5512682411257e-05,0.0007825031437460486,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0058,pilot_v5_polygon,sample_058,test,polygon,0.003,-0.001,0.016,0.007,0.0015,,4,0.00010353779804967613,3,201,"(3, 201)","(64, 128)",515,-0.0013644720724430466,0.001676868639793141,2.3752228888455138e-05,0.0006244711887026845,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0059,pilot_v5_polygon,sample_059,test,polygon,-0.0015,0.001,0.01,0.01,0.002,,5,7.460001880348034e-05,3,201,"(3, 201)","(64, 128)",370,-0.001600516153567831,0.001314253641254696,-2.2548603017514746e-06,0.0005754926610129479,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0060,pilot_v5_polygon,sample_060,test,polygon,0.0015,0.0,0.014,0.008,0.0025,,6,7.862445302148129e-05,3,201,"(3, 201)","(64, 128)",392,-0.0012678530284666416,0.0013894147582867694,3.5840482255060974e-05,0.00045795918289625074,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v7_0001,pilot_v7_topup_polygon,sample_061,val,polygon,-0.003,-0.001,0.008,0.006,0.001,,4,3.9775210187266305e-05,3,201,"(3, 201)","(64, 128)",201,-0.0007028393393091427,0.000737665222764407,1.1878252103947048e-05,0.0003151843754943704,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v7_0002,pilot_v7_topup_polygon,sample_062,val,polygon,0.0,0.001,0.012,0.009,0.0015,,5,8.910664898448956e-05,3,201,"(3, 201)","(64, 128)",441,-0.0007615079381699686,0.0008731664336552468,-3.114127741379309e-06,0.00035779798200476784,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v7_0003,pilot_v7_topup_polygon,sample_063,val,polygon,0.003,0.0,0.016,0.007,0.002,,6,9.714218464494629e-05,3,201,"(3, 201)","(64, 128)",486,-0.00046580739296735727,0.0005861081198692598,3.816436449429862e-05,0.00028196796142889656,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v7_0004,pilot_v7_topup_polygon,sample_064,val,polygon,-0.0015,-0.001,0.01,0.01,0.0025,,4,9.296667332712887e-05,3,201,"(3, 201)","(64, 128)",471,-0.0005159352978349025,0.000539817958580619,3.258795114158387e-05,0.00021969818338638726,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v7_0005,pilot_v7_topup_polygon,sample_065,val,polygon,0.0015,0.001,0.014,0.008,0.001,,5,8.56912831876508e-05,3,201,"(3, 201)","(64, 128)",427,-0.0006211037785804846,0.0006497995796934622,-1.1082026035341651e-05,0.00034181625002217765,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v7_0006,pilot_v7_topup_polygon,sample_066,val,polygon,-0.003,0.0,0.008,0.006,0.0015,,6,3.321606554661787e-05,3,201,"(3, 201)","(64, 128)",167,-0.0006135354769646565,0.0004870257839852811,-8.473001800390095e-06,0.0002539337359868689,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v7_0007,pilot_v7_topup_polygon,sample_067,val,polygon,0.0,-0.001,0.012,0.009,0.002,,4,8.911257238363858e-05,3,201,"(3, 201)","(64, 128)",444,-0.0005444025172198375,0.0005072192023295183,-5.975817210920859e-06,0.0002281148657417606,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v7_0008,pilot_v7_topup_polygon,sample_068,train,polygon,0.003,0.001,0.016,0.007,0.0025,,5,9.015030822785236e-05,3,201,"(3, 201)","(64, 128)",456,-0.0005713424480154891,0.0005804398460003716,-2.8786651743359116e-05,0.0002354699679224141,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v7_0009,pilot_v7_topup_polygon,sample_069,train,polygon,-0.0015,0.0,0.01,0.01,0.001,,6,8.738251927515004e-05,3,201,"(3, 201)","(64, 128)",438,-0.0006452893319278737,0.000679342674529195,2.393680720133473e-05,0.0003744800220719262,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v7_0010,pilot_v7_topup_polygon,sample_070,val,polygon,0.0015,-0.001,0.014,0.008,0.0015,,4,0.00010427808212027294,3,201,"(3, 201)","(64, 128)",521,-0.0006570035366988117,0.0006247206384858891,-4.3531040969999016e-06,0.00029339777216652466,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v7_0011,pilot_v7_topup_polygon,sample_071,train,polygon,-0.003,0.001,0.008,0.006,0.002,,5,3.7726848274192355e-05,3,201,"(3, 201)","(64, 128)",188,-0.00046007155124937345,0.0006193086733870124,1.0026084200429434e-05,0.00021201440185235798,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v7_0012,pilot_v7_topup_polygon,sample_072,train,polygon,0.0,0.0,0.012,0.009,0.0025,,6,7.443305669545153e-05,3,201,"(3, 201)","(64, 128)",372,-0.0005530509042332626,0.0004329287610587688,-2.4655971843731406e-05,0.00023324990535919648,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v7_0013,pilot_v7_topup_polygon,sample_073,test,polygon,0.003,-0.001,0.016,0.007,0.001,,4,9.252092552172124e-05,3,201,"(3, 201)","(64, 128)",462,-0.0007057731977352223,0.0006876098819048786,-2.4447439649183187e-05,0.00033481825800033346,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v7_0014,pilot_v7_topup_polygon,sample_074,test,polygon,-0.0015,0.001,0.01,0.01,0.0015,,5,7.833727739469157e-05,3,201,"(3, 201)","(64, 128)",392,-0.0005991025854280914,0.0006751100835946112,-4.112656766900804e-06,0.000270634499989356,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v7_0015,pilot_v7_topup_polygon,sample_075,test,polygon,0.0015,0.0,0.014,0.008,0.002,,6,9.777817803981348e-05,3,201,"(3, 201)","(64, 128)",495,-0.0006262869838669577,0.0005681256343845237,-3.119245578972263e-05,0.00030178815829627804,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v7_0016,pilot_v7_topup_polygon,sample_076,test,polygon,-0.003,-0.001,0.008,0.006,0.0025,,4,4.456734039766193e-05,3,201,"(3, 201)","(64, 128)",232,-0.0005420503335880416,0.00038343552818319076,-4.59824448221762e-06,0.00018761827915832286,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v7_0017,pilot_v7_topup_polygon,sample_077,test,polygon,0.0,0.001,0.012,0.009,0.001,,5,8.715430481411781e-05,3,201,"(3, 201)","(64, 128)",436,-0.00074569744296389,0.0006014422596143361,-2.8844880583814546e-05,0.0003741729648641923,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v7_0018,pilot_v7_topup_polygon,sample_078,test,polygon,0.003,0.0,0.016,0.007,0.0015,,6,7.770572792831034e-05,3,201,"(3, 201)","(64, 128)",392,-0.0007061289916558841,0.0008793965904931591,-1.3754547955348373e-05,0.0003334899006561949,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v7_0019,pilot_v7_topup_polygon,sample_079,test,polygon,-0.0015,-0.001,0.01,0.01,0.002,,4,8.314199714008843e-05,3,201,"(3, 201)","(64, 128)",416,-0.0006175452217955761,0.0005253998425516538,1.5642428593782675e-06,0.0002847923058780004,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v7_0020,pilot_v7_topup_polygon,sample_080,test,polygon,0.0015,0.001,0.014,0.008,0.0025,,5,8.536652715713485e-05,3,201,"(3, 201)","(64, 128)",421,-0.0005486199603338024,0.00041326138108810427,-3.43465666831769e-05,0.00021555274695755783,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v8_0001,pilot_v8_topup_polygon,sample_081,val,polygon,-0.003,0.0,0.008,0.006,0.001,,6,4.1518833104149663e-05,3,201,"(3, 201)","(64, 128)",212,-0.0007262271003201811,0.0007531401402157154,-6.6452479457798955e-06,0.0003326228985599148,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v8_0002,pilot_v8_topup_polygon,sample_082,val,polygon,0.0,-0.001,0.012,0.009,0.0015,,4,9.958620218370151e-05,3,201,"(3, 201)","(64, 128)",498,-0.0007508830967189483,0.0005291651439563652,-6.763978566991473e-05,0.00031722891329305416,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v8_0003,pilot_v8_topup_polygon,sample_083,val,polygon,0.003,0.001,0.016,0.007,0.002,,5,9.257009486850277e-05,3,201,"(3, 201)","(64, 128)",462,-0.0005979073084304897,0.0004660261372487665,-2.149301677936753e-05,0.0002658841662573752,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v8_0004,pilot_v8_topup_polygon,sample_084,val,polygon,-0.0015,0.0,0.01,0.01,0.0025,,6,7.054368161527131e-05,3,201,"(3, 201)","(64, 128)",354,-0.0005557734051422328,0.00045938586240034155,-2.0519389313352248e-05,0.0002390918173687419,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v8_0005,pilot_v8_topup_polygon,sample_085,val,polygon,0.0015,-0.001,0.014,0.008,0.001,,4,9.414894596629928e-05,3,201,"(3, 201)","(64, 128)",470,-0.0007886802138211867,0.0007473822234038618,-1.4049183391433608e-05,0.0003748543976163743,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v8_0006,pilot_v8_topup_polygon,sample_086,val,polygon,-0.003,0.001,0.008,0.006,0.0015,,5,3.567202517720858e-05,3,201,"(3, 201)","(64, 128)",180,-0.00046640358563560425,0.000491180619611191,2.1083932574071122e-05,0.00026774721809188085,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v8_0007,pilot_v8_topup_polygon,sample_087,val,polygon,0.0,0.0,0.012,0.009,0.002,,6,9.183411449037953e-05,3,201,"(3, 201)","(64, 128)",457,-0.0005868574505236234,0.0005756248782408688,-1.6408735093589994e-06,0.0002846226596460515,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v8_0008,pilot_v8_topup_polygon,sample_088,val,polygon,0.003,-0.001,0.016,0.007,0.0025,,4,0.00010217490578313539,3,201,"(3, 201)","(64, 128)",506,-0.00043650645800194184,0.0006367424610998233,-2.2589260957931588e-05,0.0002274587611452982,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v8_0009,pilot_v8_topup_polygon,sample_089,train,polygon,-0.0015,0.001,0.01,0.01,0.001,,5,8.431142301761823e-05,3,201,"(3, 201)","(64, 128)",424,-0.0007554777011240451,0.0005805460494221555,-4.016986939834062e-05,0.0003741146353039141,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v8_0010,pilot_v8_topup_polygon,sample_090,train,polygon,0.0015,0.0,0.014,0.008,0.0015,,6,8.099337410074229e-05,3,201,"(3, 201)","(64, 128)",407,-0.000838275610157514,0.0006050957542710882,-4.276955201588535e-05,0.00033587260540792667,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v8_0011,pilot_v8_topup_polygon,sample_091,train,polygon,-0.003,-0.001,0.008,0.006,0.002,,4,4.0935116403413364e-05,3,201,"(3, 201)","(64, 128)",205,-0.0004040556524451289,0.0004732291242427723,-1.1902661710212737e-06,0.00020573120915583234,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v8_0012,pilot_v8_topup_polygon,sample_092,train,polygon,0.0,0.001,0.012,0.009,0.0025,,5,7.861104440785211e-05,3,201,"(3, 201)","(64, 128)",392,-0.0006179062376605025,0.0004291196193690993,-2.7449128625586247e-05,0.00022674523858837682,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v8_0013,pilot_v8_topup_polygon,sample_093,train,polygon,0.003,0.0,0.016,0.007,0.001,,6,9.298108347000632e-05,3,201,"(3, 201)","(64, 128)",463,-0.0007888985365627076,0.0008597154908898899,-3.2670412729422784e-06,0.0003883690815783558,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v8_0014,pilot_v8_topup_polygon,sample_094,train,polygon,-0.0015,-0.001,0.01,0.01,0.0015,,4,8.996962645499608e-05,3,201,"(3, 201)","(64, 128)",460,-0.0006284094127156077,0.0005592865370470373,-3.1097897784275244e-05,0.0002785812995795521,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v8_0015,pilot_v8_topup_polygon,sample_095,train,polygon,0.0015,0.001,0.014,0.008,0.002,,5,9.582004363940792e-05,3,201,"(3, 201)","(64, 128)",480,-0.0005528478360550733,0.0004531015682718273,-2.785933732867691e-05,0.0002375934141272586,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v8_0016,pilot_v8_topup_polygon,sample_096,train,polygon,-0.003,0.0,0.008,0.006,0.0025,,6,3.5785299514290984e-05,3,201,"(3, 201)","(64, 128)",179,-0.0004254820628976033,0.00031502395921675864,-2.79498597481716e-05,0.00016417978484296067,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v8_0017,pilot_v8_topup_polygon,sample_097,train,polygon,0.0,-0.001,0.012,0.009,0.001,,4,9.362967486242326e-05,3,201,"(3, 201)","(64, 128)",467,-0.0007632720478890166,0.000693907490364881,-2.6828547430497913e-05,0.00035043872623046293,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v8_0018,pilot_v8_topup_polygon,sample_098,train,polygon,0.003,0.001,0.016,0.007,0.0015,,5,8.037479080309542e-05,3,201,"(3, 201)","(64, 128)",402,-0.0006404918352443312,0.0005760079607637271,-4.368136571002067e-05,0.00029618920426794634,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v8_0019,pilot_v8_topup_polygon,sample_099,train,polygon,-0.0015,0.0,0.01,0.01,0.002,,6,8.061819696093359e-05,3,201,"(3, 201)","(64, 128)",400,-0.0006115286567492091,0.0005530424540470362,-3.910153868230902e-06,0.00024797744056957917,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v8_0020,pilot_v8_topup_polygon,sample_100,train,polygon,0.0015,-0.001,0.014,0.008,0.0025,,4,9.91505673974585e-05,3,201,"(3, 201)","(64, 128)",489,-0.0006406832447426562,0.0004692152395192864,-9.143454623464842e-05,0.000237364985025638,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v8_0021,pilot_v8_topup_polygon,sample_101,train,polygon,-0.003,0.001,0.008,0.006,0.001,,5,4.141684186780847e-05,3,201,"(3, 201)","(64, 128)",208,-0.0007192034601627996,0.0005687476621468368,-8.577978507705978e-06,0.00033068022519022446,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v8_0022,pilot_v8_topup_polygon,sample_102,train,polygon,0.0,0.0,0.012,0.009,0.0015,,6,8.324217141135749e-05,3,201,"(3, 201)","(64, 128)",415,-0.0005847799227950406,0.000567153989350433,-2.5437152708661052e-05,0.00027611794769289463,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v8_0023,pilot_v8_topup_polygon,sample_103,train,polygon,0.003,-0.001,0.016,0.007,0.002,,4,9.876295683450322e-05,3,201,"(3, 201)","(64, 128)",494,-0.0007059497645900716,0.0004493530189828613,-5.45805876606993e-05,0.0002551784620957523,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v8_0024,pilot_v8_topup_polygon,sample_104,train,polygon,-0.0015,0.001,0.01,0.01,0.0025,,5,7.132726544113904e-05,3,201,"(3, 201)","(64, 128)",360,-0.00045832343773398226,0.0004511501495846714,-2.9144686686361515e-06,0.00020745753430683462,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v8_0025,pilot_v8_topup_polygon,sample_105,train,polygon,0.0015,0.0,0.014,0.008,0.001,,6,8.73829578702361e-05,3,201,"(3, 201)","(64, 128)",443,-0.0008653452267992591,0.0007672838994958717,1.3967967890644148e-05,0.0004011764100777357,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v8_0026,pilot_v8_topup_polygon,sample_106,train,polygon,-0.003,-0.001,0.008,0.006,0.0015,,4,4.1766176653596034e-05,3,201,"(3, 201)","(64, 128)",202,-0.0006850126037528028,0.0005215703410070623,-2.552208101581516e-05,0.00027172112627303684,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v8_0027,pilot_v8_topup_polygon,sample_107,train,polygon,0.0,0.001,0.012,0.009,0.002,,5,9.336419164847755e-05,3,201,"(3, 201)","(64, 128)",468,-0.0007083428149986927,0.0004987193287211353,-5.329335699228908e-05,0.00027497174620011363,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v8_0028,pilot_v8_topup_polygon,sample_108,train,polygon,0.003,0.0,0.016,0.007,0.0025,,6,8.92469285671142e-05,3,201,"(3, 201)","(64, 128)",447,-0.0006695921789544094,0.0004803057116944126,-2.905836649309978e-05,0.00023860244292371873,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v8_0029,pilot_v8_topup_polygon,sample_109,train,polygon,-0.0015,-0.001,0.01,0.01,0.001,,4,8.96249764759246e-05,3,201,"(3, 201)","(64, 128)",448,-0.0008532771437916283,0.0007116716962993731,-1.5951449800370483e-05,0.0003643338495156248,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v8_0030,pilot_v8_topup_polygon,sample_110,train,polygon,0.0015,0.001,0.014,0.008,0.0015,,5,8.0094589822399e-05,3,201,"(3, 201)","(64, 128)",405,-0.0006057061686376636,0.000673626742881725,-1.5573104823944065e-05,0.0003198876860249074,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v8_0031,pilot_v8_topup_polygon,sample_111,train,polygon,-0.003,0.0,0.008,0.006,0.002,,6,3.62080014576912e-05,3,201,"(3, 201)","(64, 128)",179,-0.00040646646457952396,0.00041314937571677174,2.1652612328228313e-06,0.00019043915425774336,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v8_0032,pilot_v8_topup_polygon,sample_112,test,polygon,0.0,-0.001,0.012,0.009,0.0025,,4,9.239511233093202e-05,3,201,"(3, 201)","(64, 128)",463,-0.0006068249956029162,0.00037034681219384074,-1.766540846277156e-05,0.00022560693745814501,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v8_0033,pilot_v8_topup_polygon,sample_113,test,polygon,0.003,0.001,0.016,0.007,0.001,,5,9.634908215208334e-05,3,201,"(3, 201)","(64, 128)",486,-0.0007871113036197314,0.0009126068947508197,-4.825764986889556e-06,0.000393258446042593,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v8_0034,pilot_v8_topup_polygon,sample_114,train,polygon,-0.0015,0.0,0.01,0.01,0.0015,,6,8.217209756852642e-05,3,201,"(3, 201)","(64, 128)",409,-0.0005930810721955638,0.0006851006939357289,-1.797259590728945e-05,0.00030546582915093594,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v8_0035,pilot_v8_topup_polygon,sample_115,test,polygon,0.0015,-0.001,0.014,0.008,0.002,,4,0.000101827538265175,3,201,"(3, 201)","(64, 128)",509,-0.0005630788998891511,0.0005220936164164653,-3.3122605031579605e-05,0.00027994518438663777,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v8_0036,pilot_v8_topup_polygon,sample_116,test,polygon,-0.003,0.001,0.008,0.006,0.0025,,5,3.4703620630877714e-05,3,201,"(3, 201)","(64, 128)",177,-0.000513641597034234,0.0003478821435594073,-5.044617087149149e-06,0.00015714860201500045,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v8_0037,pilot_v8_topup_polygon,sample_117,test,polygon,0.0,0.0,0.012,0.009,0.001,,6,7.89095367411042e-05,3,201,"(3, 201)","(64, 128)",396,-0.0006056928820885809,0.0005561061009295497,-5.210693234155196e-06,0.0003074009265768837,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v8_0038,pilot_v8_topup_polygon,sample_118,test,polygon,0.003,-0.001,0.016,0.007,0.0015,,4,9.437978146629574e-05,3,201,"(3, 201)","(64, 128)",473,-0.0005119355100419538,0.0006393431216418922,-1.31944245317504e-06,0.0002910516705154473,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v8_0039,pilot_v8_topup_polygon,sample_119,test,polygon,-0.0015,0.001,0.01,0.01,0.002,,5,8.504356146001277e-05,3,201,"(3, 201)","(64, 128)",427,-0.0005995019956467939,0.0005001524740502123,-3.03741563356267e-05,0.00027015640208485876,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v8_0040,pilot_v8_topup_polygon,sample_120,test,polygon,0.0015,0.0,0.014,0.008,0.0025,,6,9.446284536301244e-05,3,201,"(3, 201)","(64, 128)",471,-0.0005786548431233774,0.000435979195492911,-3.9215640356140506e-05,0.00022154025188837542,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0001,pilot_v9_topup_polygon,sample_121,val,polygon,-0.003,-0.001,0.008,0.006,0.001,,4,4.41440455051805e-05,3,201,"(3, 201)","(64, 128)",220,-0.0006711730069829266,0.0005606285100504167,-1.5489285640945257e-05,0.00030859978719692695,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0002,pilot_v9_topup_polygon,sample_122,val,polygon,0.0,0.001,0.012,0.009,0.0015,,5,7.950325999841456e-05,3,201,"(3, 201)","(64, 128)",398,-0.0005095469935236256,0.0005546954325117658,-9.795062890938829e-06,0.00029277658330776143,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0003,pilot_v9_topup_polygon,sample_123,val,polygon,0.003,0.0,0.016,0.007,0.002,,6,7.963687091369693e-05,3,201,"(3, 201)","(64, 128)",396,-0.0005451402583330452,0.0007374421665077712,-2.6648839660154655e-05,0.0002800610052750261,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0004,pilot_v9_topup_polygon,sample_124,val,polygon,-0.0015,-0.001,0.01,0.01,0.0025,,4,8.327688164125236e-05,3,201,"(3, 201)","(64, 128)",421,-0.000489583972452747,0.00042379695633010467,-4.171951916358695e-05,0.00020323438179454986,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0005,pilot_v9_topup_polygon,sample_125,val,polygon,0.0015,0.001,0.014,0.008,0.001,,5,9.359847529994293e-05,3,201,"(3, 201)","(64, 128)",460,-0.0008710037412221646,0.0008892978674091531,-9.96672363633214e-06,0.0004316904914372819,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0006,pilot_v9_topup_polygon,sample_126,val,polygon,-0.003,0.0,0.008,0.006,0.0015,,6,4.129107358369092e-05,3,201,"(3, 201)","(64, 128)",207,-0.0005650609417533156,0.00046243740917014525,-2.4223277658143583e-05,0.0002503292361136519,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0007,pilot_v9_topup_polygon,sample_127,val,polygon,0.0,-0.001,0.012,0.009,0.002,,4,0.0001001171441958036,3,201,"(3, 201)","(64, 128)",499,-0.0006661096174090308,0.0005035466468936632,-3.186862225232296e-05,0.00027187322423481556,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0008,pilot_v9_topup_polygon,sample_128,train,polygon,0.003,0.001,0.016,0.007,0.0025,,5,8.438554422746187e-05,3,201,"(3, 201)","(64, 128)",422,-0.0005484947145704836,0.000549983338338273,-1.4926480187570078e-05,0.0002413729597040289,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0009,pilot_v9_topup_polygon,sample_129,train,polygon,-0.0015,0.0,0.01,0.01,0.001,,6,6.971114290384289e-05,3,201,"(3, 201)","(64, 128)",355,-0.0006752566871471724,0.0006669336521244391,7.010989097620608e-06,0.00034821336889011224,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0010,pilot_v9_topup_polygon,sample_130,val,polygon,0.0015,-0.001,0.014,0.008,0.0015,,4,9.25884258833416e-05,3,201,"(3, 201)","(64, 128)",470,-0.0006092455027660192,0.0005137676811574259,-1.976167843019285e-05,0.0003147238921310535,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0011,pilot_v9_topup_polygon,sample_131,train,polygon,-0.003,0.001,0.008,0.006,0.002,,5,3.922332229790711e-05,3,201,"(3, 201)","(64, 128)",196,-0.0005125607786084535,0.00036301971275761,-1.8434211796602127e-05,0.00019865955443108525,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0012,pilot_v9_topup_polygon,sample_132,train,polygon,0.0,0.0,0.012,0.009,0.0025,,6,9.405002616351735e-05,3,201,"(3, 201)","(64, 128)",472,-0.0005471381528889367,0.00048292956565108456,-2.437637178321106e-05,0.00022100213680655657,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
